timestamp,src_ip,dst_ip,src_port,dst_port,txid,geo_country,asn
2025-02-01T09:12:25Z,129.55.7.246,11.196.77.221,59334,8332,706fed6b6d6d51426debf36b6af0c9cd0a62db084ca7494427eb4640096d6746,CA,AS19787
2025-05-14T15:35:25Z,205.73.92.109,115.219.232.151,64258,18332,6b8dcefb1c9550632dfa5194c129b5567f6625444aa74fd0e6cfbef820ca662d,IN,AS49966
2025-06-21T18:53:08Z,146.135.28.182,97.135.187.55,52332,80,76acd06ed6600c3cd88669e1885fe343bf32058b1054259f33b2754691fdd14b,IN,AS60293
2025-07-15T21:45:07Z,88.94.185.94,166.239.214.199,51749,18333,57268a3c6ebfadf77e9a9823e79c5333b0b98d38c400a4c62044f83fbf20b068,IN,AS3741
2025-02-18T04:29:00Z,133.98.10.23,138.58.228.179,62274,80,8e95b9df355ea2547e5db968f30afb07ae93761abc1bca1c559e8def2172ccae,DE,AS16915
2025-10-19T12:58:24Z,115.213.252.46,153.118.163.180,49865,443,1928729fa9f25abc84c4d9dd108f335e97d4b783d8af16ee2a88c48563b2eafa,UA,AS3741
2025-11-24T03:18:09Z,21.102.31.179,98.130.218.164,53185,8332,af0a9549ddf3141f9af421a96a707d3692029d2141d4261f7c1c096365e7d418,AU,AS37152
2025-03-23T00:02:54Z,196.209.99.233,177.201.172.148,65422,8332,2dacac17c78275446fdade1ccf408af0d6a4fa49995d8b862c2528d6f6047201,RO,AS40471
2025-12-30T14:47:04Z,48.160.94.233,158.212.131.67,59024,80,9ccdd26ede7ca46b2184b9b2c3be0b93debd42dca36c751a8a4a5c1405efcb82,NG,AS43937
2025-02-18T23:17:11Z,169.201.252.3,207.130.206.209,62713,9735,a353309b938dceea219985f13a439cbda977370af90d240772cac34e9ef45ece,IN,AS3224
2025-10-22T04:06:52Z,187.53.207.208,125.218.245.177,52372,443,4dc088d0b59af502898403329d0e5fb87e42d0628ebcc52aa4939661a7891fda,RO,AS50772
2025-12-30T08:08:45Z,145.27.72.16,210.114.173.69,50398,18332,deaec1abc00d814aef87e657d6e915ea9ed73008b6451a905cf31989fcd43835,US,AS31710
2025-07-05T13:40:25Z,192.146.23.43,187.71.111.176,58611,80,f775461e17914e5954f7b27911a1bb14751c348e8ba9764628014cfc64231c79,AU,AS14242
2025-09-05T18:08:10Z,89.28.87.153,81.204.231.195,62147,8333,d9c0bac271d53b503fd474aaf14584272feadd2a401295827bf99dbbe74c0371,GB,AS1424
2025-05-29T00:25:23Z,44.78.52.84,91.205.123.233,63627,18333,8ca959aeef8291e0783b8472ea7057b3b8ca40e6376ae1d8000ef5b57c6495e1,KR,AS49739
2025-07-09T10:35:38Z,135.150.141.125,163.17.195.205,55499,18332,661f51ffbc573dbb8206b2e91d605dbf03ee1d12d3cb37446a92c5e1022f48df,NL,AS6613
2025-04-03T04:33:00Z,192.156.166.253,78.61.94.153,52372,8332,589cf00b1200ab607de558ce8a064f02d41edde89870b4312f24a1e50bea9cac,CA,AS7129
2025-10-28T02:11:14Z,138.189.115.97,216.70.214.144,50510,18333,3cf103bd2da890d308a5597f46da456fd362e9158c19819df51eb29cb0dc04f8,UA,AS33109
2025-01-30T20:58:13Z,132.48.207.145,142.36.146.229,52392,8332,88729336f0680d66edf4ddc9eff65300847a9f1d9535c953b83680387283aa53,BR,AS14193
2025-09-11T10:51:07Z,87.39.216.242,6.49.196.126,58737,18333,df3ef5bee85e583e7da6cf30315b70b5e053af2eb30ff25ecbc20d8779a3e963,AE,AS31902
2025-06-17T14:10:39Z,46.73.140.93,215.162.156.19,58658,9735,560768f2f004b70d5ee3c5be79ad955c5bcba21efd40ce6ab935953c3e472748,US,AS53271
2025-08-14T05:42:44Z,3.132.194.136,220.178.213.3,63369,18332,e4263b20de03e4313dbd519c9c01e975672669456a30cb5a30e3ccef76d8c10d,AE,AS16195
2025-02-21T06:29:45Z,166.208.205.180,203.199.33.236,57271,80,40cfb566c8327fc34cd388346f080b2461ede92551e6ef3bcc3018d0634c6725,CH,AS49633
2025-08-05T10:20:24Z,157.96.189.193,68.201.154.103,55988,9735,d8357e10e78f23970a18e68837cad6c09d0ea83a032df3450a355e19da715408,AE,AS53271
2025-10-21T04:56:31Z,28.93.180.187,204.207.86.194,58978,18332,9f05cef7b3dd4f52e1174b11f57d92a0e97d7462fd2c77c2ae2a714a4302756d,JP,AS44659
2025-12-22T12:58:14Z,58.84.239.10,95.210.54.66,63386,18333,c0cb638b703e78175c81b7ee5301345fa6af0b763ffa37a0c92ff52b87774ade,KR,AS31902
2025-12-18T04:14:16Z,74.54.217.201,184.193.229.66,50250,18332,f15b848406ed8fa3de993484f22b667ef936ba524d47c927ed7cf1a319281d21,ZA,AS47788
2025-11-02T08:45:05Z,119.5.138.113,16.56.94.88,54710,443,9345d1b31d873aa6312b65a6ebf7d8ef67cf552da44f7e38c249e3380860e69c,GB,AS11236
2025-03-12T01:04:55Z,99.195.124.131,43.2.241.32,60563,18333,22ce71a26dc5bca50bb9669909c92687c8860e9459314c755a5df461a9295969,ZA,AS38795
2025-01-20T06:57:40Z,168.238.204.38,216.34.156.190,56584,9735,ba03a73049a03f01d833327862c3ba809869a14bf3ac95d9b467d4069e4a9148,DE,AS11236
2025-02-21T06:45:44Z,102.19.72.106,203.199.33.236,54872,9735,836ed891f163a56f6e3bffab48a985268dfa7afc121dbe1134c3ce05e2dacccc,CH,AS49633
2025-10-22T01:04:35Z,182.9.157.144,182.115.192.65,52259,8333,5b085768c76c77dd01acda0e3f278269dd2558c76a320e4bc9f09ff286a8eb7c,CA,AS16195
2025-10-23T05:54:15Z,154.190.52.165,66.177.145.156,55850,18332,5deb2e18e522924d2d2de84de8b2b7ad3dc06395761b7f113167d3f69e4fa3f3,UA,AS47788
2025-08-31T05:55:45Z,181.6.234.6,93.145.244.172,57122,18332,8ce8a1b3e926e26e1310d82081220dd1e12c350dc2a263783fcb7bcc1abb66ea,DE,AS29729
2025-08-23T23:00:24Z,182.12.164.144,128.245.43.216,60094,18333,55028643d11e7444683dd21c86b5a44ac44d19c18432e1d10e794d0709d0f309,SG,AS53700
2025-03-10T18:15:01Z,107.108.205.44,205.214.93.228,56267,8332,47eb6101716df56f0cef43068f98f5af8f0b343cbc4ebe57b32c4c5b28610a82,SG,AS24103
2025-06-02T13:35:03Z,138.170.135.220,152.85.255.172,53363,18333,bf1b9bb52620e54336c6bd65b11f7ee640c0b5805f43a4ce3b9250de6df393b9,US,AS16265
2025-07-29T13:04:52Z,113.29.166.34,129.15.169.100,63463,18333,d250779cec947014914379e88114d20d9410289aa5c1b918b3366b9bdb81e2ec,NL,AS44659
2025-10-04T20:24:37Z,56.255.145.96,183.206.18.32,64273,8333,fddbd8af52da3386dc423560f25711104fc5a83a17048198ce709654e58007b2,KR,AS53700
2025-09-18T13:15:47Z,36.218.102.2,29.34.70.227,54117,8333,3f3dde9f4defa4a0b90bf597b04519d8bd8dbbb548feecb4c95feb1843486945,DE,AS47788
2025-06-29T04:59:34Z,193.132.20.188,98.116.171.23,63330,443,2bda467a5eb7a3b7b58393772cc397a9829a733e85e6be4bed1d038aba156a29,IN,AS55891
2025-10-29T07:24:16Z,221.187.38.147,11.140.180.188,61692,8332,f438a1e112b58990b18147c2da8217823755dce8a1c17ff88b3681b5ec07eb68,BR,AS61164
2025-04-15T17:53:36Z,218.159.16.47,205.98.68.50,60533,443,70c8fa95ce769fee2e699673c96f1bd85744bd5887db76bdd527815d7e27479e,SG,AS3741
2025-08-31T13:38:51Z,60.38.229.216,200.14.91.145,56765,443,8ede7ed0fb7ab7786f9f6119a394ca740915979185f7da2156db7c8ee74e6d5d,NG,AS53271
2025-09-27T06:49:25Z,96.11.121.43,25.191.215.247,60471,9735,55315c4580c5e828c59d091b2feb4be362c557e488cfa7f9b3df07bc9cfa00ce,SG,AS2802
2025-04-26T19:57:10Z,42.191.110.105,153.9.46.241,54270,8332,466931f7f4a3e083b12514ab2214cebd26e935701a00ba338abb2c21282054f4,UA,AS8056
2025-03-05T14:52:54Z,141.149.211.238,126.228.31.60,65423,443,6001d1437fc5e22bf4f7bf1e6599e281e438a0abe90d2e15aa3677ca6ceae6ea,FR,AS49633
2025-11-08T05:52:34Z,60.46.181.234,136.71.170.134,58339,443,01461b9f6b8824543d3eeb370e8f7cc81b5c77fd98acc5a95e0eb35439a7ce67,US,AS24103
2025-11-10T23:03:11Z,82.54.69.83,88.244.245.120,54142,18332,f58d0990279f350bbeef48fa899b31f294d13ac48735bfd98337a4096b233a27,IN,AS53700
2025-08-08T14:36:07Z,172.49.248.215,152.51.105.236,61674,8333,658d20d2a1c7485b6cea0a17d8a6a53417fab01e1952130bfaea5216b09555d2,NL,AS6613
2025-06-02T22:17:45Z,25.196.128.212,118.9.159.215,52086,18333,e6fe9c7c99ca9ec523f54eb1a62a41043ae587c90a9348440004099df98937dd,RO,AS43749
2025-05-18T10:56:11Z,193.193.251.77,131.7.164.128,56451,443,247b7143f88370f64b388a45de2f2dbec55fcc3026f992c06714bad5f35ff123,FR,AS1619
2025-09-08T12:51:22Z,60.62.64.213,202.137.138.24,54450,443,81733df3245aeaec77365cffa58fdd2d1cdd9ad5a21a55f0c2dd201876abbb93,DE,AS34888
2025-03-17T23:04:41Z,1.246.202.236,75.239.247.12,49498,18332,8d0e655ae7b4cfe17a987b8082241f0bac2c61b9f3fe92a8e15cdedd15bbe337,RO,AS49633
2025-05-16T06:22:21Z,107.240.105.165,189.180.251.117,61397,18332,90bbccf37f7bccc4249c2678ed9d41e887458322024ea9da9a80b27fe86eb7c4,CH,AS16195
2025-05-26T10:49:24Z,87.11.205.27,118.19.221.165,64298,8333,48e480698712a3b8753ba3222533d526178656a1a58cf48d3a30b658c04fc92e,NL,AS59628
2025-12-23T00:23:48Z,184.5.56.125,100.104.55.193,52116,443,7786a4040a90a5f351b363c3fb1d7c659a7e70c4c8deefa9487c7b028049687d,NG,AS11236
2025-10-31T14:14:15Z,30.104.154.190,187.119.134.206,61174,18332,f11b4f649ca0f63d5651200d34ce36d70b0a7cb8e7547e4a0139a5a5340b39ab,NL,AS14683
2025-02-21T06:09:58Z,157.118.93.177,203.199.33.236,53987,18332,a1ce7e6cf67978212ce92bd1de0d10b1fbf8e9587df90d4157f1a7a293112faf,CH,AS49633
2025-06-09T04:26:39Z,131.43.233.213,186.114.143.30,50155,18332,4c5e58f5ec5bd0814d71b697773ba84b9a8131e50ae8f16f08ae5ab0c7302ebe,AE,AS44140
2025-02-24T15:46:00Z,6.203.125.53,68.208.39.18,65476,443,f6796ec4c5c0b69fa61a38eb717fb33cbf8d53ebc96b50c22175cd9f7f51a3fb,RO,AS14683
2025-11-24T14:15:02Z,162.4.127.146,110.216.145.84,56017,18333,15c794896349094ddb1f6d316992a6dbe237d2c13991224f28857d5012dd3f55,CH,AS6380
2025-11-09T08:43:04Z,47.237.106.237,42.13.60.38,60859,8332,d38e1bee4493e1ce64629f500539d3e336fb8acfa1c8e7ff9237fd55a5d89c90,NL,AS44659
2025-03-20T12:29:50Z,69.37.125.211,164.207.173.168,55346,8332,744a6e113c108a1869e6099513f84bdef21bc6e4aa8e2af80630e7cad7d94548,AE,AS47465
2025-12-29T04:25:46Z,108.23.179.161,10.195.171.103,54405,18332,8c38769e762d997b9750ef3599758573aa5f8819a5e1e362a6512916e35356bc,RO,AS33109
2025-03-04T22:25:27Z,59.96.208.155,54.60.8.99,54661,8333,f612b7e5161d443719ab45a5b088cb957d48948d54d63a60c8022205f52d4560,US,AS63954
2025-04-13T15:12:26Z,192.151.72.96,10.236.202.196,61627,443,4c08304a963db1b1673a4d86f5b765406326de436951dfc5c216da2c20dd5a6b,CH,AS61164
2025-08-31T13:44:19Z,60.38.229.216,173.180.60.31,54871,443,ebbcaf21c23c2464dcac2daf4d3dd89bc62fad59a0b3d7926595028618552d94,NG,AS53271
2025-04-28T10:14:02Z,141.220.202.185,187.11.226.54,54206,18332,e29ac83aa651aa881c9e3a78910d55e614a36fa2c68ecc034bb66fb79de7c606,BR,AS33521
2025-01-02T11:10:01Z,180.241.115.24,191.131.240.124,53600,9735,bd5c383e6f8da5511090b3fd1974bd4c504fe988bd8e8c0d17f5bfaf27c4027a,RU,AS11236
2025-01-23T02:00:53Z,185.19.26.135,211.120.33.142,63680,443,89c100118b25e4be3c838133ed669f17c810c185325d9961ff467a952488e4ca,RU,AS16195
2025-03-25T23:53:21Z,23.198.192.9,79.248.157.116,57135,8332,6d3e3479d71bcef8fab968c3fd13ede87b46dac4be2a210b193e64a56d249593,ZA,AS3741
2025-02-22T17:51:39Z,1.71.14.232,220.114.109.141,52435,8333,e1d0101f8412b8866679ebd2fd480b1f5c2f31333b42ea37286c41e087b570a7,JP,AS48866
2025-09-07T14:24:06Z,129.188.75.233,223.250.235.90,61474,9735,f9a73bbe51e6bc8096c20361ce38c01918b076a4ff366ecc43eb0205f8214662,RO,AS31710
2025-01-23T07:10:16Z,48.241.23.140,20.112.249.40,55015,443,179c565bc259f53d32bb218615d46ab64a4f8fc44dced9d49526c08307dc6ed2,ZA,AS55891
2025-09-17T02:57:46Z,198.28.42.210,84.217.37.107,51459,9735,6b0933f23feda8daff4489454dcc03841c5988ae5bbf2ebb8a4c1db2ddc3a6d1,AE,AS24103
2025-06-08T08:48:47Z,138.160.197.75,161.107.152.113,61820,8333,13e839c04d6834fe9e13cfc6ee4be4640cd2f2c765cdf197520421dc6e7e32c3,NG,AS61164
2025-09-16T13:46:48Z,145.106.253.103,162.234.121.134,64825,8332,338facc9de8407beed079ca769a016adb6e821c18d1e71e71f5bb7d7d00f9ec5,BR,AS3224
2025-02-09T18:12:23Z,28.84.163.1,36.97.41.107,50597,8333,792e840d13d6b0b388b4ca5d9b1e112a1549157c6bf04a7bd903c9b1a9e8e6cd,FR,AS29729
2025-12-21T19:28:16Z,33.252.230.120,120.111.104.241,51623,18332,437d4c3c04abd513e37db2c438f71b1a1783ff82a1daf2a538d26e6c9b490959,NG,AS60293
2025-04-04T17:18:05Z,185.255.46.222,195.192.73.140,56486,8332,fa8d5cf0d2d449c8792f6dc52667920ca6eae27de424d3cff55856edaeaed317,SG,AS49633
2025-02-27T22:24:51Z,65.201.97.186,19.125.236.61,64291,8333,f3a946c9b3d1736721bf3abf6e635d5e31eeec04cd371ecc1e281e1addefeec1,BR,AS8056
2025-08-31T13:51:55Z,60.38.229.216,117.22.139.230,57235,8332,fb4205ce0bb779c0d14be3952059337cab70354c8a9db34970ee3e19e1b2deed,NG,AS53271
2025-08-21T22:57:52Z,73.158.213.119,68.54.223.110,53496,8332,3a026658ceb22f31a222f70c5e9eb32690b88a492b15aee0e83a68495f99867a,AE,AS59628
2025-01-13T13:37:37Z,132.58.155.177,138.131.65.33,63218,8332,6c68d92aefd758cde056d57bde7250e9d9301ecb2e8a5a42cec3b002569754d3,KR,AS60293
2025-07-26T01:36:53Z,147.237.19.205,194.55.178.169,54653,8332,357a5986c840263c4b2eb7631fe10817345e66f765aee488318094749d4aa5b5,RU,AS2802
2025-07-31T08:28:41Z,11.37.106.186,113.216.113.229,62946,18332,a7f33e5bf1a1d8732cbf7a83b07574023ccea031948700d372265a0132eee2f2,SG,AS7129
2025-12-16T22:14:55Z,2.95.75.202,51.149.252.119,49356,18333,1e3701049db58659d476bdb4b7928c089b965535418333b906d77fcff70998ff,SG,AS61847
2025-09-02T00:01:04Z,205.164.56.152,47.3.154.198,64982,18332,397519b6baf81b9781927b560c2503c4390b29ddb93ae2868a8d479d1c7c6367,DE,AS49633
2025-05-11T03:50:04Z,144.22.34.175,85.137.217.110,65040,443,774c5a3a967989ddc215ec04ac7ea26f035f1ab647bc51d8ab704ab86adb69a3,KR,AS48866
2025-06-17T19:33:08Z,179.71.25.214,199.112.81.121,55978,18333,6a7a9a5c725e603b271fc0516ad10c83363ab53f9a6cf803cce6eabc0c88e508,RO,AS38420
2025-04-25T02:05:40Z,7.84.108.63,199.179.32.118,59114,9735,97268c172dfd4b3b3bb8a37e25f025b4b732bacf5c9972a06d5d9857619b9fba,AU,AS48437
2025-07-04T00:58:02Z,3.233.58.112,62.137.186.224,50055,9735,9e4a06e406ece8e3bb799594ca0926395b01707acd48fd95c5fcf95248a7cadf,ZA,AS14193
2025-10-07T00:31:07Z,155.82.19.123,199.149.173.151,60834,8332,60d6eb3dda84ab75fcf200977d030b5e1192a61ba4ef566ceed987d5674b7031,NG,AS38749
2025-08-12T07:45:52Z,193.49.155.86,12.151.224.46,57281,18332,4c4433ad1217a8b56e621fd4a48c8331f9d1cf27e8db4051d092d726db9e35d1,CA,AS7129
2025-08-28T01:49:58Z,20.251.22.10,94.77.64.155,51823,443,52e60edeb498e09ce51230821d12c193a2528a5ef0536f0578274d97c4e417d1,FR,AS19787
2025-11-03T13:52:42Z,109.202.229.98,137.58.192.197,49309,9735,96e6b940c2665e9764af19922f9f4843a0185a574b3beaf47efc39496110ef9f,NG,AS6613
2025-12-31T12:04:46Z,164.68.206.50,138.3.103.206,54597,18333,488395f19850b8dd6ac90063b4be9c053ad5a3b6d5197132504c9b2bde46b3aa,CN,AS24103
2025-01-24T01:13:08Z,147.72.213.22,99.205.67.2,52394,18332,dc394068de798378f1dc38663a10de22e6f09beda046478f5f5633585a9c10e7,IN,AS19787
2025-02-04T11:50:14Z,20.214.1.109,152.57.197.220,52762,8332,7060a5538cdd753135b54660fd821f484e43ad73095301550090fd9a78b40c56,RO,AS40471
2025-06-16T06:14:52Z,156.52.133.144,159.205.64.235,50264,80,4ba8d41c6a3d300d5af5439c4c104fdd3b3002161f39a54fcd92b05c297efc0c,SG,AS40471
2025-11-17T04:38:04Z,108.39.40.154,177.204.160.21,51995,443,d6c121a8da8d2f12e5cfb5e3f6a9b13b8e756f335c9c4ecd15bc5f522b349e03,RU,AS1619
2025-04-22T01:41:29Z,69.69.232.64,150.119.163.186,62026,9735,691e8d6a8f7d89c355170dc544d88f762b409d58d9b35cbefd6f64623f439cd3,SG,AS14867
2025-01-15T15:21:49Z,19.128.46.27,103.5.144.149,51872,9735,2897f339dedf45a116ea99f6d36fc30c34211eb38de19cf222ba4019eb0f6cd7,US,AS31710
2025-08-03T15:25:21Z,5.176.248.192,154.154.249.93,52354,80,27d5d10e7ecb45fd1792fe66be8b1e72936dacca60cc5b2688bebfe4a9021fce,CA,AS40471
2025-10-03T17:54:53Z,66.182.201.136,174.141.202.85,65102,9735,8b88b70f6fdf82b4606bd5b313a7e5fbd4f423825e14eb65170a4f69d8ea44a7,KR,AS50772
2025-02-12T01:15:14Z,85.149.200.29,122.176.30.139,50750,8332,ac91bd2a298222c10c550760dcdf6e9857daa5cbce8ae27925d4ee7aea0c435b,NG,AS16195
2025-07-31T09:46:11Z,102.14.92.11,59.66.86.32,57314,8333,0b166dd2a64b41b7f5bd89033b2f56ee7e80de3bb5c386c55ab83641aafd57f9,RO,AS16265
2025-07-02T09:27:54Z,25.218.61.174,149.243.55.97,61104,80,d6a4b166122e31c03a779b316d67595b1ee1568e0c42101c1f80240393283efd,CH,AS49633
2025-04-29T13:54:58Z,116.83.225.118,169.69.165.221,55364,80,9be5d12085248b2ddae6dcf2e44d5e292930a669b802c771c6434586ef4c3f0e,CN,AS31710
2025-05-28T19:07:02Z,76.219.96.155,19.122.40.10,65513,18333,bd0658fd3093ef36fbd46f1d477e9087e04f9e8a82bd0bea0c0c5b8522b20856,CH,AS38420
2025-07-11T16:30:19Z,190.121.122.8,196.35.29.176,60527,80,463794db3775cb76f0c2905d40bf0b33a9499eefa1052e790930729802d93d32,SG,AS47788
2025-08-18T01:18:21Z,206.90.216.215,108.65.161.70,65383,9735,3d94b75b3f756f0a7df2186d4faaa65dc38f205fd3d32fdb087e514dfd4e449b,NG,AS47788
2025-01-19T20:20:18Z,182.57.187.243,27.52.57.81,63333,18332,a53e702be128c2d857f188486ac976f786427b1b340da85870b641780c78b7fb,GB,AS63954
2025-01-02T10:38:01Z,180.241.115.24,196.61.69.229,62319,443,aeb290c4350743e097a9ef25202240f05cb62b2e8f2a6bb0365f379aa392ff99,RU,AS11236
2025-08-26T18:16:10Z,99.241.156.3,64.105.0.66,61401,18333,125734b72c04a1c2f3e830f3a360996438b5c0876f057a31d875eb4fc6b6916d,FR,AS14242
2025-02-21T06:25:11Z,86.154.17.243,203.199.33.236,53666,8332,69d5cb86eb01d0f7ebc11a8db1ccb3ac4a9000550857050640736a7657350ce2,CH,AS49633
2025-08-05T05:15:56Z,11.224.7.75,116.105.60.252,59382,80,6668bf8eec885f41efc7cc1a2dc8444fb97a4f26728da1977c5aa1f5b75cb5ab,NG,AS55215
2025-05-18T14:13:24Z,25.183.29.43,88.239.148.246,63350,18333,d1d5e2453417d02ce62757e6642ef4b9cbb6d94c66ca90dd30ad239d5675e380,DE,AS31902
2025-07-02T16:10:38Z,86.221.240.16,124.43.61.242,54392,443,edbfb0b213f4a98ff9f77879b4a7de483bf3ef425d11cf1138d9b54182461e0d,JP,AS44138
2025-02-01T22:48:11Z,186.250.184.77,94.139.34.102,58177,443,ecb57ecff22ca0e77c945a365f71134cf5bf7f19e9d1c8efdef1c5a0bb562da8,RO,AS7129
2025-06-21T09:39:52Z,17.117.180.242,221.157.226.190,59642,8332,6eb8b75750aa2a786409be0af4741f0c86ddffd9abb7e7a909d290456b698ceb,RU,AS14242
2025-09-04T20:14:45Z,194.89.215.50,173.135.143.69,56306,18333,d1a63420330db91100310c4aba1bbfc0bf6cdbf91d2c50055d9a5dd7cec0e832,CH,AS3224
2025-12-22T07:15:55Z,27.11.66.219,72.176.150.16,60589,9735,dc0f4a3e16d6a36fdc7ada3a36ed9bbfb78beed206ae4ded5fdeaa5f0f703f18,CH,AS55433
2025-11-13T23:02:59Z,175.207.160.251,90.209.35.164,50607,8333,985f3aaeb9003c2b910b77c49a5cc7790e4364df7b6a65cf8b39528df091d768,BR,AS38420
2025-01-02T11:14:01Z,180.241.115.24,193.243.28.226,61712,443,70938364f7979951da210841b349357f3bd578e72001b037612b4e384ed7d3f1,RU,AS11236
2025-08-26T04:33:53Z,68.87.207.151,75.80.15.53,56833,8333,dafc90eee6f286f0e291723dfb27f2a3555fc7846aa145b922807ffef7af48c5,GB,AS6613
2025-03-25T03:48:59Z,40.125.189.115,83.107.157.204,51693,8333,9082a54127396726a21877cdbf2411e520bb39da88e1c96f4aeb82e1c4024e8a,NL,AS6613
2025-06-10T05:16:14Z,44.53.7.125,205.39.233.25,50637,443,2426643d7c59a89b722e2ca5afd123d01a73f56a5aedfdda4681f19830a824ea,AU,AS55433
2025-08-15T13:44:46Z,105.90.96.229,89.193.79.151,57276,8332,9e860afa8ff7d3d2625adfe589f319c045ddc40b6518059ebce08b187939c24a,IN,AS29729
2025-02-21T06:21:55Z,141.33.13.161,203.199.33.236,59642,9735,1a85a8a903a164259734b015f9ba0c64c34679b05e4b40421f159d51cccdf62f,DE,AS49633
2025-03-15T05:26:23Z,211.185.123.45,186.46.86.189,58474,18333,6fa4497549944c891b11d65184de0dfaa9751bff50eeaef38e192babe9a94b05,US,AS26163
2025-10-17T11:50:49Z,14.182.126.112,193.232.242.161,57098,18333,bca209101a78e83f220104d38ae87fe5abf9ffed508e64633ff1c98d987b5f42,AE,AS44659
2025-10-01T06:21:34Z,210.184.209.84,203.210.6.11,56644,80,f4cad2b62c7369bb1eef6c91f6f35e53b87b5e228a313d93b66dbea8391945bb,GB,AS34888
2025-09-20T02:29:39Z,80.135.83.166,222.217.224.168,57158,80,46494bfb7a28fcaf61c79a513176e14419f1e3046fe49228a3752a2bb181209c,SG,AS61164
2025-12-05T04:20:16Z,12.10.150.216,102.0.33.4,58729,8333,d88064257692c3bcb2d343757a4b164b560bcd687687866a43b24c6b2b200f71,KR,AS38420
2025-10-02T10:33:47Z,123.151.103.32,176.201.29.56,53467,18333,0f65438a87f7a967ecafb1011cee67fa240c0e7ee31e7c08e33bbced08bd79dc,DE,AS1424
2025-07-21T12:25:27Z,127.84.192.93,122.56.172.232,62459,9735,8ce5761cb4dbd9cf1615cf6d47d27e95128dbbca8507151f582ba632d6555d9b,BR,AS43749
2025-01-08T17:17:37Z,63.209.99.12,160.152.137.40,56104,443,fab6ec1b325ceea38f33c0505df25ac2a53b5451b214b65d8d37f1c0399fecd4,CA,AS31710
2025-01-12T08:15:46Z,33.8.37.7,77.52.147.233,59946,8332,43f1dc389e63fe0852d5e3149289aa8e1bd7974f6b68fb3a09c516dd51a6fc06,BR,AS14242
2025-05-20T20:41:18Z,62.1.31.119,81.61.133.95,51619,9735,3ddc3586bbb139ff2cb94e01e56c480fe3adbd96be745d74de01cc0759792aa3,NG,AS43749
2025-12-03T11:19:50Z,81.118.52.97,9.67.66.116,58966,8332,126ed5e5ff28fe57aeff8e13564a53d491cd2710431fc2414c2d82c240da0c3d,GB,AS31710
2025-05-07T20:37:54Z,25.14.249.182,23.187.182.84,65491,8333,7b0a5bc670096550134bc3a6f0cf68ddd8d9fb428a92e8c7fda41a8619f944ce,AE,AS43937
2025-11-13T15:34:55Z,41.213.220.43,86.23.167.195,51021,18332,7cbe16a747470face43509ba86ee41f3c894caf38a26c2b720a49d8a86d168c8,GB,AS38749
2025-12-23T15:05:26Z,194.150.124.97,82.68.157.11,60684,18333,e776eb325abd52aa3562871796b89e57a674e71f61d5bdb41b025671857c6723,GB,AS60293
2025-04-08T17:54:45Z,82.119.48.81,100.111.26.155,57093,8333,236975d897b9df5652a2481a30d9af5e3811f70bcf2ef8f5c2a44b93a1578a11,RO,AS53700
2025-09-29T01:32:39Z,95.81.147.225,114.138.201.112,59565,80,5523c12fce9783cd5540f670153d0b489a6dfe28e9e2485487d1d4d8664a5dce,GB,AS59628
2025-07-15T10:48:39Z,149.165.70.190,70.251.209.4,62814,9735,1c3c94f981823e301a15c123e1afa8675e00707bf219f5ae3d0bd162850b0b48,US,AS1424
2025-11-29T18:46:16Z,80.1.199.162,41.28.53.106,63049,8332,fab943234af5a593caba859065f5627a2dd339ae1589b1012d02f9414fc72561,GB,AS43937
2025-03-27T23:22:31Z,215.174.35.182,52.246.192.181,57267,18333,236f732c397363c2b94b7e2dcbbc74f2968bc6c38222a6be487c830acda93a8a,JP,AS7129
2025-08-08T05:28:07Z,103.14.49.124,10.78.48.116,62985,18333,fabffef19510ffcd5904d77f9ea644bcf5490399d2ebb145c193127d650a65a2,IN,AS14242
2025-05-03T20:40:26Z,211.139.229.15,172.143.238.253,63787,443,82e760cce0fc289709bf772d26239f216e9a0efc13ccd307e6e68d19f3182f45,IN,AS38749
2025-07-24T15:27:30Z,56.78.125.96,54.21.223.230,60386,18332,fb4f23ac848cc7cd17d4f567c9278e1b58eb504d8a3c9e1510a8508a4a08dc59,ZA,AS16195
2025-12-04T19:30:01Z,70.200.12.193,174.166.219.176,63695,443,c713ed34a9b27be61f7a15ab1468097abbfa3d588e7ee7e28ff6584046a66128,FR,AS49739
2025-06-12T05:17:46Z,48.131.100.52,148.51.208.138,61524,9735,bd0cdcf64424438f0120820a69bf4211d2566ec4162962eab5891ce5ffabbdb0,UA,AS48866
2025-04-23T21:52:08Z,98.218.0.232,77.30.108.123,62336,18333,fd677fcf7d9223ca6973b478c02ea3ecd00af4aa211349e88fe2da9bea8066a8,UA,AS43937
2025-09-17T01:01:10Z,8.160.99.82,200.226.74.43,53452,9735,d45a4058824a93b76fd7f658431d6f8e6a884daee541008ca4619c82c839aa6e,US,AS63954
2025-06-30T15:56:31Z,161.29.231.3,35.247.72.137,55259,8333,b7c5e6c2393ce47a9be718cc1482681f4b1fe71ece0d429246cff08e9c5e73d4,FR,AS31710
2025-08-31T13:48:13Z,60.38.229.216,139.19.76.92,65237,9735,59822bfac45e48cfb16b22ef7724f090e720fff3ae8b2b4ff9cb8c00e644902a,NG,AS53271
